Date/Time,Lat,Lon,Base
9/20/2014 0:01:00,40.7484,-73.9885,B02512
9/20/2014 0:01:00,40.6932,-73.9208,B02512
9/20/2014 0:04:00,40.7448,-73.9889,B02512
9/20/2014 0:05:00,40.7195,-73.9864,B02512
9/20/2014 0:07:00,40.7072,-74.0085,B02512
9/20/2014 0:10:00,40.7254,-73.9923,B02512
9/20/2014 0:10:00,41.0524,-73.7675,B02512
9/20/2014 0:12:00,40.7638,-73.9403,B02512
9/20/2014 0:16:00,40.7387,-73.9856,B02512
9/20/2014 0:17:00,40.7269,-74.0345,B02512
9/20/2014 0:18:00,40.8703,-73.4795,B02512
9/20/2014 0:19:00,40.7617,-73.979,B02512
9/20/2014 0:21:00,40.6836,-73.9761,B02512
9/20/2014 0:23:00,40.7435,-73.9887,B02512
9/20/2014 0:24:00,40.7388,-74.0095,B02512
9/20/2014 0:25:00,40.7146,-73.9999,B02512
9/20/2014 0:26:00,40.7469,-73.9906,B02512
9/20/2014 0:31:00,40.7198,-73.845,B02512
9/20/2014 0:31:00,40.7349,-73.9928,B02512
9/20/2014 0:31:00,40.7245,-73.9914,B02512
9/20/2014 0:32:00,40.7448,-73.978,B02512
9/20/2014 0:33:00,40.7974,-74.1268,B02512
9/20/2014 0:34:00,40.7196,-74.0427,B02512
9/20/2014 0:36:00,40.7446,-73.9909,B02512
9/20/2014 0:36:00,40.7351,-74.01,B02512
9/20/2014 0:38:00,40.7162,-73.9778,B02512
9/20/2014 0:39:00,40.7616,-73.9665,B02512
9/20/2014 0:44:00,40.7705,-73.9817,B02512
9/20/2014 0:46:00,40.7415,-73.9937,B02512
9/20/2014 0:47:00,40.7279,-73.9821,B02512
9/20/2014 0:49:00,40.7277,-73.9883,B02512
9/20/2014 0:55:00,40.7265,-74.0014,B02512
9/20/2014 0:56:00,40.714,-73.99,B02512
9/20/2014 0:58:00,40.7517,-73.9876,B02512
9/20/2014 0:58:00,40.7361,-74.0301,B02512
9/20/2014 1:00:00,40.7396,-74.002,B02512
9/20/2014 1:01:00,40.7217,-73.9977,B02512
9/20/2014 1:04:00,40.7197,-73.9994,B02512
9/20/2014 1:08:00,40.7499,-73.973,B02512
9/20/2014 1:10:00,40.7188,-73.9567,B02512
9/20/2014 1:16:00,40.7216,-73.9972,B02512
9/20/2014 1:19:00,40.7271,-73.9915,B02512
9/20/2014 1:19:00,40.7328,-73.9899,B02512
9/20/2014 1:22:00,40.7762,-73.9786,B02512
9/20/2014 1:25:00,40.7249,-73.9515,B02512
9/20/2014 1:25:00,40.7456,-73.972,B02512
9/20/2014 1:29:00,40.7397,-74.0013,B02512
9/20/2014 1:30:00,40.7299,-73.9992,B02512
9/20/2014 1:33:00,40.729,-73.987,B02512
9/20/2014 1:33:00,40.729,-73.987,B02512
9/20/2014 1:33:00,40.7204,-73.9545,B02512
9/20/2014 1:33:00,40.7377,-74.0308,B02512
9/20/2014 1:44:00,40.7218,-73.9936,B02512
9/20/2014 1:49:00,40.763,-73.9973,B02512
9/20/2014 1:50:00,40.7332,-74.0032,B02512
9/20/2014 1:52:00,40.6675,-74.2164,B02512
9/20/2014 1:53:00,40.6379,-73.9259,B02512
9/20/2014 2:02:00,40.721,-73.9879,B02512
9/20/2014 2:04:00,40.7388,-74.0091,B02512
9/20/2014 2:09:00,40.7441,-74.0069,B02512
9/20/2014 2:19:00,40.7257,-73.992,B02512
9/20/2014 2:23:00,40.7443,-74.0067,B02512
9/20/2014 2:28:00,40.7425,-73.9843,B02512
9/20/2014 2:29:00,40.7323,-73.9966,B02512
9/20/2014 2:31:00,40.7397,-74.0019,B02512
9/20/2014 2:47:00,40.856,-73.9383,B02512
9/20/2014 2:48:00,40.6916,-73.9361,B02512
9/20/2014 2:51:00,40.7418,-74.0042,B02512
9/20/2014 2:51:00,40.718,-73.9856,B02512
9/20/2014 3:01:00,40.7194,-73.9859,B02512
9/20/2014 3:13:00,40.7402,-74.0077,B02512
9/20/2014 3:19:00,40.719,-73.9958,B02512
9/20/2014 3:21:00,40.7665,-73.9959,B02512
9/20/2014 3:22:00,40.8376,-73.9478,B02512
9/20/2014 4:04:00,40.7558,-73.9728,B02512
9/20/2014 4:07:00,40.7395,-73.9824,B02512
9/20/2014 4:31:00,40.7707,-73.976,B02512
9/20/2014 5:04:00,40.6414,-73.7888,B02512
9/20/2014 5:14:00,40.645,-73.7818,B02512
9/20/2014 5:22:00,40.836,-73.9188,B02512
9/20/2014 5:28:00,40.7462,-73.9949,B02512
9/20/2014 5:45:00,40.7697,-73.9857,B02512
9/20/2014 5:58:00,40.78,-73.9841,B02512
9/20/2014 5:59:00,40.9684,-74.1775,B02512
9/20/2014 6:24:00,40.6457,-73.7767,B02512
9/20/2014 6:26:00,40.7783,-73.9569,B02512
9/20/2014 6:26:00,40.8233,-73.9389,B02512
9/20/2014 6:33:00,40.7376,-74.0028,B02512
9/20/2014 6:33:00,40.7478,-73.9808,B02512
9/20/2014 6:36:00,40.7324,-73.9948,B02512
9/20/2014 6:47:00,40.7263,-73.9773,B02512
9/20/2014 6:54:00,40.8678,-73.9211,B02512
9/20/2014 7:05:00,40.6447,-73.7821,B02512
9/20/2014 7:08:00,40.7741,-73.8726,B02512
9/20/2014 7:09:00,40.7771,-73.989,B02512
9/20/2014 7:17:00,40.6834,-73.9359,B02512
9/20/2014 7:17:00,40.7871,-73.9754,B02512
9/20/2014 7:18:00,40.726,-73.9887,B02512
9/20/2014 7:23:00,40.7616,-74,B02512
9/20/2014 7:27:00,40.7475,-73.9804,B02512
9/20/2014 7:31:00,40.7992,-73.9594,B02512
9/20/2014 7:41:00,40.7608,-73.9963,B02512
9/20/2014 7:41:00,40.7237,-74.0104,B02512
9/20/2014 7:43:00,40.7229,-74.0048,B02512
9/20/2014 7:45:00,40.7706,-73.9627,B02512
9/20/2014 7:46:00,40.7471,-73.9898,B02512
9/20/2014 7:48:00,40.7506,-73.9867,B02512
9/20/2014 7:48:00,40.7132,-73.9931,B02512
9/20/2014 7:53:00,40.7456,-74.007,B02512
9/20/2014 7:55:00,40.7327,-73.9756,B02512
9/20/2014 8:03:00,40.7854,-74.0427,B02512
9/20/2014 8:08:00,40.7171,-74.0062,B02512
9/20/2014 8:10:00,40.7233,-73.9913,B02512
9/20/2014 8:12:00,40.7678,-73.9703,B02512
9/20/2014 8:13:00,40.7741,-73.9815,B02512
9/20/2014 8:15:00,40.7739,-73.8719,B02512
9/20/2014 8:20:00,40.7563,-73.9641,B02512
9/20/2014 8:21:00,40.716,-74.0152,B02512
9/20/2014 8:21:00,40.722,-74.0027,B02512
9/20/2014 8:21:00,40.7499,-73.9401,B02512
9/20/2014 8:21:00,40.757,-73.9726,B02512
9/20/2014 8:23:00,40.6912,-73.9845,B02512
9/20/2014 8:23:00,40.7659,-73.9766,B02512
9/20/2014 8:31:00,40.7373,-73.9794,B02512
9/20/2014 8:34:00,40.7465,-73.9915,B02512
9/20/2014 8:35:00,40.7288,-74.0112,B02512
9/20/2014 8:37:00,40.7533,-73.9836,B02512
9/20/2014 8:42:00,40.7759,-73.9764,B02512
