Date/Time,Lat,Lon,Base
9/2/2014 0:02:00,40.695,-74.1779,B02512
9/2/2014 0:02:00,40.6938,-73.938,B02512
9/2/2014 0:08:00,40.7549,-73.9842,B02512
9/2/2014 0:21:00,40.7055,-73.9284,B02512
9/2/2014 0:27:00,40.7446,-73.9992,B02512
9/2/2014 0:31:00,40.7405,-74.0441,B02512
9/2/2014 0:36:00,40.686,-73.988,B02512
9/2/2014 0:44:00,40.7631,-73.9808,B02512
9/2/2014 0:45:00,40.7494,-73.9923,B02512
9/2/2014 0:56:00,40.6335,-73.9518,B02512
9/2/2014 1:00:00,40.7337,-74.0064,B02512
9/2/2014 1:24:00,40.6744,-73.9624,B02512
9/2/2014 1:28:00,40.7288,-73.99,B02512
9/2/2014 1:52:00,40.7378,-73.9976,B02512
9/2/2014 1:58:00,40.6448,-73.7813,B02512
9/2/2014 3:12:00,40.761,-73.9852,B02512
9/2/2014 3:17:00,40.7898,-73.9759,B02512
9/2/2014 3:20:00,40.7232,-73.9824,B02512
9/2/2014 3:23:00,40.7632,-73.9569,B02512
9/2/2014 3:34:00,40.8237,-73.9545,B02512
9/2/2014 3:36:00,40.7483,-73.9742,B02512
9/2/2014 3:36:00,40.6687,-73.7247,B02512
9/2/2014 3:47:00,40.7648,-73.9882,B02512
9/2/2014 3:52:00,40.7526,-73.9744,B02512
9/2/2014 3:57:00,40.7287,-73.9904,B02512
9/2/2014 4:02:00,40.7477,-74.0375,B02512
9/2/2014 4:10:00,40.6459,-73.7767,B02512
9/2/2014 4:10:00,40.7722,-73.9467,B02512
9/2/2014 4:13:00,40.7626,-74.0214,B02512
9/2/2014 4:15:00,40.711,-73.9432,B02512
9/2/2014 4:16:00,40.6468,-73.7776,B02512
9/2/2014 4:17:00,40.7493,-73.9791,B02512
9/2/2014 4:18:00,40.7726,-73.9861,B02512
9/2/2014 4:20:00,40.695,-74.1782,B02512
9/2/2014 4:25:00,40.7514,-74.0034,B02512
9/2/2014 4:27:00,40.6614,-73.8037,B02512
9/2/2014 4:27:00,40.6804,-73.9297,B02512
9/2/2014 4:31:00,40.6448,-73.782,B02512
9/2/2014 4:31:00,40.7475,-73.9722,B02512
9/2/2014 4:36:00,40.6461,-73.7768,B02512
9/2/2014 4:43:00,40.655,-73.74,B02512
9/2/2014 4:46:00,40.7829,-73.9479,B02512
9/2/2014 4:49:00,40.7611,-73.9998,B02512
9/2/2014 4:52:00,40.7824,-73.9767,B02512
9/2/2014 4:55:00,40.7237,-73.9835,B02512
9/2/2014 4:57:00,40.8221,-74.3143,B02512
9/2/2014 5:00:00,40.6447,-73.7824,B02512
9/2/2014 5:01:00,40.8267,-73.9513,B02512
9/2/2014 5:01:00,40.6878,-74.1816,B02512
9/2/2014 5:01:00,40.6737,-73.9568,B02512
9/2/2014 5:03:00,40.7899,-73.9732,B02512
9/2/2014 5:03:00,40.779,-73.9541,B02512
9/2/2014 5:08:00,40.6446,-73.7822,B02512
9/2/2014 5:08:00,40.7506,-74.0317,B02512
9/2/2014 5:10:00,40.7739,-73.9815,B02512
