Date/Time,Lat,Lon,Base
9/9/2014 0:00:00,40.7279,-73.9911,B02512
9/9/2014 0:07:00,40.7135,-73.962,B02512
9/9/2014 0:08:00,40.7459,-74.0018,B02512
9/9/2014 0:08:00,40.7215,-74.041,B02512
9/9/2014 0:08:00,40.7215,-74.041,B02512
9/9/2014 0:12:00,40.7607,-73.9625,B02512
9/9/2014 0:12:00,40.7685,-73.8871,B02512
9/9/2014 0:19:00,40.6917,-73.9844,B02512
9/9/2014 0:36:00,40.7362,-74.0292,B02512
9/9/2014 0:53:00,40.7223,-74.0036,B02512
9/9/2014 0:58:00,40.7184,-74.047,B02512
9/9/2014 0:58:00,40.7184,-74.047,B02512
9/9/2014 1:00:00,40.7558,-73.9874,B02512
9/9/2014 1:01:00,40.7195,-74.0052,B02512
9/9/2014 1:15:00,40.6836,-73.973,B02512
9/9/2014 1:16:00,40.7275,-73.9853,B02512
9/9/2014 1:32:00,40.722,-74.0028,B02512
9/9/2014 1:48:00,40.711,-74.0071,B02512
9/9/2014 2:02:00,40.7133,-73.9581,B02512
9/9/2014 2:32:00,40.7449,-73.9828,B02512
9/9/2014 2:37:00,40.7251,-73.9843,B02512
9/9/2014 2:41:00,40.7589,-73.9798,B02512
9/9/2014 2:55:00,40.7237,-74.0025,B02512
9/9/2014 3:20:00,40.7305,-73.9805,B02512
9/9/2014 3:22:00,40.7604,-73.9873,B02512
9/9/2014 3:30:00,40.7743,-73.9842,B02512
9/9/2014 3:51:00,40.7077,-74.0072,B02512
9/9/2014 3:53:00,40.7226,-73.9791,B02512
9/9/2014 3:55:00,40.7441,-73.9852,B02512
9/9/2014 3:56:00,40.7836,-73.9572,B02512
9/9/2014 3:58:00,40.7851,-73.9706,B02512
9/9/2014 4:14:00,40.6948,-74.1778,B02512
9/9/2014 4:14:00,40.6948,-74.1778,B02512
9/9/2014 4:14:00,40.6572,-73.949,B02512
9/9/2014 4:18:00,40.7635,-73.9963,B02512
9/9/2014 4:20:00,40.7231,-73.9913,B02512
9/9/2014 4:37:00,40.7668,-73.9889,B02512
9/9/2014 4:38:00,40.7285,-73.984,B02512
9/9/2014 4:40:00,40.7182,-73.9854,B02512
9/9/2014 4:51:00,40.602,-73.9717,B02512
9/9/2014 4:53:00,40.7884,-73.9807,B02512
9/9/2014 4:53:00,40.7051,-74.0159,B02512
9/9/2014 5:02:00,40.6465,-73.7896,B02512
9/9/2014 5:08:00,40.7412,-74.0366,B02512
9/9/2014 5:15:00,40.7607,-73.9866,B02512
9/9/2014 5:16:00,40.752,-74.0017,B02512
9/9/2014 5:17:00,40.7562,-73.9729,B02512
9/9/2014 5:19:00,40.7522,-74.0046,B02512
9/9/2014 5:22:00,40.7572,-73.972,B02512
9/9/2014 5:23:00,40.757,-73.9849,B02512
9/9/2014 5:25:00,40.7684,-73.9869,B02512
9/9/2014 5:31:00,40.7403,-73.9847,B02512
9/9/2014 5:32:00,40.7356,-74.0034,B02512
9/9/2014 5:34:00,40.8113,-73.943,B02512
9/9/2014 5:39:00,40.7226,-73.9828,B02512
9/9/2014 5:40:00,40.7482,-74.0034,B02512
9/9/2014 5:41:00,40.6907,-74.1776,B02512
9/9/2014 5:41:00,40.7759,-73.99,B02512
9/9/2014 5:45:00,40.791,-73.9689,B02512
9/9/2014 5:46:00,40.6943,-73.9632,B02512
9/9/2014 5:47:00,40.7806,-73.9526,B02512
9/9/2014 5:48:00,40.7098,-73.9488,B02512
9/9/2014 5:53:00,40.7621,-73.9639,B02512
9/9/2014 5:53:00,40.7334,-73.9584,B02512
9/9/2014 5:53:00,40.7117,-74.0103,B02512
9/9/2014 5:53:00,40.7117,-74.0103,B02512
9/9/2014 5:55:00,40.8373,-73.9258,B02512
9/9/2014 5:58:00,40.7449,-74.0295,B02512
9/9/2014 5:58:00,40.7449,-74.0295,B02512
9/9/2014 6:02:00,40.7849,-73.9789,B02512
9/9/2014 6:02:00,40.7666,-73.9849,B02512
9/9/2014 6:02:00,40.7204,-73.9848,B02512
9/9/2014 6:03:00,40.7604,-73.9871,B02512
9/9/2014 6:04:00,40.7335,-74.0045,B02512
9/9/2014 6:06:00,40.7197,-73.9987,B02512
9/9/2014 6:08:00,40.7776,-73.9593,B02512
9/9/2014 6:09:00,40.7192,-74.0062,B02512
9/9/2014 6:11:00,40.7257,-73.9985,B02512
9/9/2014 6:12:00,40.7191,-74.0033,B02512
9/9/2014 6:14:00,40.7759,-73.983,B02512
9/9/2014 6:15:00,40.7731,-73.8855,B02512
9/9/2014 6:16:00,40.7097,-73.9522,B02512
9/9/2014 6:17:00,40.7711,-73.9637,B02512
9/9/2014 6:19:00,40.7873,-73.9718,B02512
9/9/2014 6:20:00,40.7258,-74.0008,B02512
9/9/2014 6:21:00,40.7615,-73.9775,B02512
9/9/2014 6:21:00,40.7655,-73.9756,B02512
9/9/2014 6:22:00,40.6876,-73.9569,B02512
9/9/2014 6:23:00,40.663,-74.1775,B02512
9/9/2014 6:23:00,40.759,-73.9858,B02512
9/9/2014 6:26:00,40.7454,-73.9988,B02512
9/9/2014 6:27:00,40.7486,-73.9923,B02512
9/9/2014 6:27:00,40.7377,-73.9851,B02512
9/9/2014 6:28:00,40.7312,-74.0095,B02512
9/9/2014 6:29:00,40.7646,-73.9807,B02512
9/9/2014 6:31:00,40.7292,-73.9795,B02512
9/9/2014 6:31:00,40.7624,-73.9763,B02512
9/9/2014 6:33:00,40.7264,-74.0014,B02512
9/9/2014 6:33:00,40.7556,-73.972,B02512
9/9/2014 6:33:00,40.7249,-73.9806,B02512
9/9/2014 6:38:00,40.7805,-73.9459,B02512
9/9/2014 6:40:00,40.7302,-74.003,B02512
9/9/2014 6:41:00,40.7207,-74.0006,B02512
9/9/2014 6:42:00,40.7413,-73.9879,B02512
9/9/2014 6:42:00,40.7803,-73.9474,B02512
9/9/2014 6:42:00,40.7815,-73.9806,B02512
9/9/2014 6:43:00,40.7145,-74.01,B02512
9/9/2014 6:44:00,40.7314,-73.9866,B02512
9/9/2014 6:45:00,40.7445,-74.0086,B02512
9/9/2014 6:46:00,40.7125,-74.009,B02512
9/9/2014 6:48:00,40.74,-74.006,B02512
9/9/2014 6:49:00,40.7538,-73.9712,B02512
9/9/2014 6:50:00,40.7233,-73.9914,B02512
9/9/2014 6:50:00,40.6837,-74.1936,B02512
9/9/2014 6:50:00,40.6837,-74.1936,B02512
9/9/2014 6:52:00,40.7627,-73.9653,B02512
9/9/2014 6:54:00,40.6467,-73.7894,B02512
9/9/2014 6:55:00,40.7907,-73.9655,B02512
9/9/2014 6:55:00,40.7843,-73.9701,B02512
9/9/2014 6:57:00,40.7633,-73.9775,B02512
9/9/2014 6:57:00,40.7074,-74.013,B02512
9/9/2014 6:58:00,40.7374,-74.0083,B02512
9/9/2014 7:00:00,40.6733,-73.9463,B02512
9/9/2014 7:01:00,40.8055,-74.078,B02512
9/9/2014 7:02:00,40.7798,-73.9597,B02512
9/9/2014 7:06:00,40.7372,-74.002,B02512
9/9/2014 7:07:00,40.7705,-73.8653,B02512
9/9/2014 7:09:00,40.6261,-73.9535,B02512
9/9/2014 7:10:00,40.7213,-73.9829,B02512
9/9/2014 7:10:00,40.7613,-73.9724,B02512
9/9/2014 7:10:00,40.7391,-74.1687,B02512
9/9/2014 7:10:00,40.723,-73.984,B02512
9/9/2014 7:12:00,40.7364,-73.9989,B02512
9/9/2014 7:14:00,40.7564,-73.9918,B02512
9/9/2014 7:15:00,40.7756,-73.9584,B02512
9/9/2014 7:16:00,40.7745,-73.9578,B02512
9/9/2014 7:16:00,40.682,-73.9616,B02512
9/9/2014 7:18:00,40.7254,-74.0091,B02512
9/9/2014 7:18:00,40.7607,-73.9991,B02512
9/9/2014 7:19:00,40.7223,-73.9868,B02512
9/9/2014 7:19:00,40.7417,-73.9842,B02512
9/9/2014 7:20:00,40.7458,-73.9569,B02512
9/9/2014 7:20:00,40.7831,-73.9541,B02512
9/9/2014 7:21:00,40.7302,-74.0046,B02512
9/9/2014 7:21:00,40.7958,-73.9742,B02512
9/9/2014 7:22:00,40.7734,-73.945,B02512
9/9/2014 7:27:00,40.7329,-73.9848,B02512
9/9/2014 7:29:00,40.6192,-74.157,B02512
9/9/2014 7:29:00,40.7665,-73.9883,B02512
9/9/2014 7:33:00,40.7797,-73.9495,B02512
9/9/2014 7:34:00,40.721,-74.0042,B02512
9/9/2014 7:35:00,40.754,-73.9661,B02512
9/9/2014 7:36:00,40.7614,-73.9996,B02512
9/9/2014 7:40:00,40.7262,-73.9918,B02512
9/9/2014 7:42:00,40.7325,-74.001,B02512
9/9/2014 7:45:00,40.727,-73.9838,B02512
9/9/2014 7:45:00,40.7931,-73.9759,B02512
9/9/2014 7:47:00,40.7877,-73.9767,B02512
9/9/2014 7:49:00,40.7303,-73.9866,B02512
9/9/2014 7:54:00,40.7463,-73.9772,B02512
9/9/2014 7:54:00,40.7595,-73.9949,B02512
9/9/2014 7:55:00,40.7801,-73.9609,B02512
9/9/2014 7:55:00,40.7671,-73.9837,B02512
9/9/2014 7:55:00,40.7335,-73.9565,B02512
9/9/2014 7:56:00,40.7837,-73.9498,B02512
9/9/2014 7:58:00,40.7113,-74.0054,B02512
9/9/2014 7:58:00,40.7443,-73.992,B02512
9/9/2014 7:59:00,40.8097,-74.1046,B02512
9/9/2014 8:00:00,40.7226,-74.0044,B02512
9/9/2014 8:01:00,40.7369,-73.9816,B02512
9/9/2014 8:02:00,40.7615,-73.9588,B02512
9/9/2014 8:04:00,40.7066,-74.0096,B02512
9/9/2014 8:04:00,40.7685,-73.9575,B02512
9/9/2014 8:07:00,40.7269,-73.9871,B02512
9/9/2014 8:07:00,40.8035,-73.9692,B02512
9/9/2014 8:11:00,40.7748,-73.9484,B02512
9/9/2014 8:13:00,40.7401,-74.0034,B02512
9/9/2014 8:14:00,40.7239,-73.9925,B02512
9/9/2014 8:14:00,40.7375,-74.009,B02512
9/9/2014 8:15:00,40.7746,-73.9915,B02512
9/9/2014 8:16:00,40.6848,-73.9244,B02512
9/9/2014 8:17:00,40.7424,-73.9839,B02512
9/9/2014 8:19:00,40.7207,-73.9802,B02512
9/9/2014 8:19:00,40.7186,-73.9949,B02512
9/9/2014 8:20:00,40.7261,-74.0039,B02512
9/9/2014 8:20:00,40.7522,-73.9771,B02512
9/9/2014 8:20:00,40.7247,-73.9874,B02512
9/9/2014 8:23:00,40.7279,-73.9934,B02512
9/9/2014 8:25:00,40.7663,-73.9523,B02512
9/9/2014 8:26:00,40.7111,-74.0056,B02512
9/9/2014 8:27:00,40.7596,-73.9876,B02512
9/9/2014 8:29:00,40.7272,-73.9922,B02512
9/9/2014 8:29:00,40.7619,-73.9721,B02512
9/9/2014 8:29:00,40.7694,-74.0237,B02512
9/9/2014 8:31:00,40.745,-73.9888,B02512
9/9/2014 8:32:00,40.7168,-74.0109,B02512
9/9/2014 8:33:00,40.7264,-74.009,B02512
9/9/2014 8:33:00,40.6102,-74.0687,B02512
9/9/2014 8:34:00,40.7805,-73.9478,B02512
9/9/2014 8:35:00,40.7427,-73.9923,B02512
9/9/2014 8:38:00,40.7353,-74.0017,B02512
9/9/2014 8:40:00,40.775,-73.989,B02512
9/9/2014 8:40:00,40.7675,-73.9624,B02512
9/9/2014 8:42:00,40.7557,-73.9709,B02512
9/9/2014 8:45:00,40.7329,-73.9923,B02512
9/9/2014 8:45:00,40.7702,-73.865,B02512
9/9/2014 8:46:00,40.7166,-74.0043,B02512
9/9/2014 8:46:00,40.7708,-73.9682,B02512
9/9/2014 8:46:00,40.7769,-73.9892,B02512
9/9/2014 8:47:00,40.7384,-73.9836,B02512
9/9/2014 8:48:00,40.7753,-73.9629,B02512
9/9/2014 8:50:00,40.7262,-74.0019,B02512
9/9/2014 8:50:00,40.703,-73.9855,B02512
9/9/2014 8:51:00,40.5977,-73.9467,B02512
9/9/2014 8:51:00,40.7464,-73.9914,B02512
9/9/2014 8:51:00,40.7458,-73.9201,B02512
9/9/2014 8:51:00,40.7739,-73.8724,B02512
9/9/2014 8:59:00,40.7457,-73.9843,B02512
9/9/2014 9:00:00,40.7235,-74.0095,B02512
9/9/2014 9:01:00,40.7593,-73.9871,B02512
9/9/2014 9:01:00,40.7713,-73.9566,B02512
9/9/2014 9:02:00,40.7534,-73.9721,B02512
9/9/2014 9:03:00,40.7582,-73.9926,B02512
9/9/2014 9:05:00,40.7826,-73.9729,B02512
9/9/2014 9:07:00,40.7386,-73.9978,B02512
9/9/2014 9:08:00,40.774,-73.8725,B02512
9/9/2014 9:10:00,40.7054,-74.0172,B02512
9/9/2014 9:10:00,40.7626,-73.9611,B02512
9/9/2014 9:10:00,40.8135,-74.3949,B02512
9/9/2014 9:13:00,40.7714,-73.9615,B02512
9/9/2014 9:16:00,40.7607,-73.9986,B02512
9/9/2014 9:17:00,40.7374,-74.0012,B02512
9/9/2014 9:17:00,40.775,-73.9847,B02512
9/9/2014 9:17:00,40.7298,-74.0042,B02512
9/9/2014 9:18:00,40.7347,-74.0442,B02512
9/9/2014 9:19:00,40.7418,-74.0038,B02512
9/9/2014 9:19:00,40.7163,-74.0131,B02512
9/9/2014 9:20:00,41.1966,-73.7199,B02512
9/9/2014 9:22:00,40.7239,-73.9414,B02512
9/9/2014 9:24:00,40.7368,-73.9889,B02512
9/9/2014 9:24:00,40.7659,-73.985,B02512
9/9/2014 9:24:00,40.7571,-73.9744,B02512
9/9/2014 9:25:00,40.821,-73.9514,B02512
9/9/2014 9:25:00,40.736,-73.9956,B02512
9/9/2014 9:25:00,40.729,-74.007,B02512
9/9/2014 9:26:00,40.7049,-74.0169,B02512
9/9/2014 9:30:00,40.8376,-73.9422,B02512
9/9/2014 9:30:00,40.7455,-74.0057,B02512
9/9/2014 9:32:00,40.716,-74.0114,B02512
9/9/2014 9:33:00,40.7629,-73.9858,B02512
9/9/2014 9:34:00,40.6394,-73.9982,B02512
9/9/2014 9:37:00,40.7378,-74.0098,B02512
9/9/2014 9:41:00,40.7477,-73.975,B02512
9/9/2014 9:45:00,40.7718,-73.9821,B02512
9/9/2014 9:46:00,40.7159,-74.0036,B02512
9/9/2014 9:48:00,40.7712,-73.9832,B02512
9/9/2014 9:48:00,40.7734,-73.9452,B02512
9/9/2014 9:49:00,40.761,-73.9678,B02512
9/9/2014 9:51:00,40.7218,-74.0043,B02512
9/9/2014 9:52:00,40.7622,-73.9774,B02512
9/9/2014 9:52:00,40.7643,-73.9737,B02512
9/9/2014 9:55:00,40.7208,-73.9852,B02512
9/9/2014 9:56:00,40.7621,-73.9897,B02512
9/9/2014 9:56:00,40.7065,-74.0087,B02512
9/9/2014 9:57:00,40.763,-73.9696,B02512
9/9/2014 9:57:00,40.7582,-73.9714,B02512
9/9/2014 10:01:00,40.7346,-73.9989,B02512
9/9/2014 10:02:00,40.7604,-73.9737,B02512
9/9/2014 10:03:00,40.7428,-74.0003,B02512
9/9/2014 10:04:00,40.7517,-73.9938,B02512
9/9/2014 10:05:00,40.7264,-74.0065,B02512
9/9/2014 10:07:00,40.7057,-74.0099,B02512
9/9/2014 10:08:00,40.7713,-73.9834,B02512
9/9/2014 10:08:00,40.7257,-74.0054,B02512
9/9/2014 10:10:00,40.7826,-73.9731,B02512
9/9/2014 10:11:00,40.7831,-73.9571,B02512
9/9/2014 10:12:00,40.7505,-73.9946,B02512
9/9/2014 10:13:00,40.7205,-73.9593,B02512
9/9/2014 10:13:00,40.7792,-73.9826,B02512
9/9/2014 10:14:00,40.7273,-73.9845,B02512
9/9/2014 10:17:00,40.7849,-73.9725,B02512
9/9/2014 10:17:00,40.7503,-73.9946,B02512
9/9/2014 10:17:00,40.7499,-73.9977,B02512
9/9/2014 10:20:00,40.745,-73.9804,B02512
9/9/2014 10:25:00,40.6879,-74.1815,B02512
9/9/2014 10:27:00,40.7246,-73.9896,B02512
9/9/2014 10:27:00,40.7597,-73.9785,B02512
9/9/2014 10:30:00,40.7201,-74.0047,B02512
9/9/2014 10:30:00,40.7417,-73.9799,B02512
9/9/2014 10:30:00,40.7725,-73.9648,B02512
9/9/2014 10:33:00,40.7259,-73.9927,B02512
9/9/2014 10:34:00,40.7243,-74.0093,B02512
9/9/2014 10:36:00,40.734,-73.9909,B02512
9/9/2014 10:38:00,40.738,-73.9837,B02512
9/9/2014 10:39:00,40.763,-73.9785,B02512
9/9/2014 10:39:00,40.7408,-73.9857,B02512
9/9/2014 10:40:00,40.7072,-74.0164,B02512
9/9/2014 10:40:00,40.7244,-74.0043,B02512
9/9/2014 10:42:00,40.7382,-73.9933,B02512
9/9/2014 10:42:00,40.7388,-74.0081,B02512
9/9/2014 10:43:00,40.7139,-74.0146,B02512
9/9/2014 10:45:00,40.6269,-73.9579,B02512
9/9/2014 10:45:00,41.0084,-73.6912,B02512
9/9/2014 10:46:00,40.7753,-73.978,B02512
9/9/2014 10:47:00,40.7472,-73.9899,B02512
9/9/2014 10:49:00,40.7509,-73.9846,B02512
9/9/2014 10:50:00,40.7264,-74.0003,B02512
9/9/2014 10:50:00,40.7402,-74.1857,B02512
9/9/2014 10:52:00,40.6796,-73.9978,B02512
9/9/2014 10:53:00,40.7568,-73.9828,B02512
9/9/2014 10:54:00,40.7493,-73.9948,B02512
9/9/2014 10:58:00,40.749,-73.9921,B02512
9/9/2014 10:58:00,40.7398,-74.0061,B02512
9/9/2014 10:59:00,40.7502,-73.9768,B02512
9/9/2014 10:59:00,40.7525,-73.978,B02512
9/9/2014 10:59:00,40.7744,-73.9639,B02512
9/9/2014 10:59:00,40.7513,-73.9936,B02512
9/9/2014 10:59:00,40.7732,-73.8857,B02512
9/9/2014 10:59:00,40.7732,-73.8857,B02512
9/9/2014 11:01:00,40.7451,-73.8917,B02512
9/9/2014 11:02:00,40.7414,-74.0006,B02512
9/9/2014 11:03:00,40.7066,-74.0127,B02512
9/9/2014 11:04:00,40.7629,-73.9082,B02512
9/9/2014 11:06:00,40.7993,-73.9712,B02512
9/9/2014 11:06:00,40.7642,-73.9812,B02512
9/9/2014 11:08:00,40.7306,-74.0098,B02512
9/9/2014 11:09:00,40.7405,-73.9793,B02512
9/9/2014 11:11:00,40.7544,-74.0262,B02512
9/9/2014 11:12:00,40.7842,-73.9546,B02512
9/9/2014 11:14:00,40.7273,-73.981,B02512
9/9/2014 11:14:00,40.7547,-73.9823,B02512
9/9/2014 11:14:00,40.7692,-73.9673,B02512
9/9/2014 11:15:00,40.7507,-74.0036,B02512
9/9/2014 11:15:00,40.7253,-73.9927,B02512
9/9/2014 11:15:00,40.7693,-73.9598,B02512
9/9/2014 11:17:00,40.691,-74.178,B02512
9/9/2014 11:17:00,40.7244,-73.9988,B02512
9/9/2014 11:17:00,41.0626,-73.7115,B02512
9/9/2014 11:18:00,40.8426,-73.9063,B02512
9/9/2014 11:19:00,40.7259,-74.0011,B02512
9/9/2014 11:22:00,40.7797,-73.9522,B02512
9/9/2014 11:22:00,40.7846,-73.956,B02512
9/9/2014 11:27:00,40.7516,-73.9936,B02512
9/9/2014 11:27:00,40.7516,-73.9936,B02512
9/9/2014 11:28:00,40.7725,-73.9774,B02512
9/9/2014 11:30:00,40.7435,-73.9727,B02512
9/9/2014 11:32:00,40.708,-74.0059,B02512
9/9/2014 11:34:00,40.7386,-73.9867,B02512
9/9/2014 11:34:00,40.7636,-73.9925,B02512
9/9/2014 11:35:00,40.7581,-73.969,B02512
9/9/2014 11:35:00,40.7734,-73.9567,B02512
9/9/2014 11:36:00,40.698,-74.3042,B02512
9/9/2014 11:36:00,40.7627,-73.974,B02512
9/9/2014 11:38:00,40.7256,-74.0053,B02512
9/9/2014 11:38:00,40.7397,-73.991,B02512
9/9/2014 11:45:00,40.7685,-73.8626,B02512
9/9/2014 11:46:00,40.7466,-73.9846,B02512
9/9/2014 11:46:00,40.7569,-74.0015,B02512
9/9/2014 11:47:00,40.7742,-73.9641,B02512
9/9/2014 11:48:00,40.7728,-73.886,B02512
9/9/2014 11:49:00,40.7488,-73.9861,B02512
9/9/2014 11:49:00,40.7677,-73.9705,B02512
9/9/2014 11:50:00,40.7349,-73.955,B02512
9/9/2014 11:50:00,40.7127,-74.0338,B02512
9/9/2014 11:52:00,40.7442,-73.9841,B02512
9/9/2014 11:52:00,40.7555,-73.982,B02512
9/9/2014 11:52:00,40.6878,-74.182,B02512
9/9/2014 11:54:00,40.7637,-73.9858,B02512
9/9/2014 11:54:00,40.7637,-73.9858,B02512
9/9/2014 11:57:00,40.7653,-73.9758,B02512
9/9/2014 11:57:00,40.7568,-74.0016,B02512
9/9/2014 11:58:00,40.7553,-73.9752,B02512
9/9/2014 11:58:00,40.7515,-73.9931,B02512
9/9/2014 11:59:00,40.758,-73.9628,B02512
9/9/2014 12:00:00,40.5757,-73.9939,B02512
9/9/2014 12:05:00,40.727,-73.9528,B02512
9/9/2014 12:07:00,40.7615,-73.9747,B02512
9/9/2014 12:07:00,40.7543,-73.9882,B02512
9/9/2014 12:09:00,40.7592,-73.9718,B02512
9/9/2014 12:09:00,40.7739,-73.8725,B02512
9/9/2014 12:11:00,40.7987,-73.9709,B02512
9/9/2014 12:12:00,40.7803,-73.9574,B02512
9/9/2014 12:12:00,40.7803,-73.9574,B02512
9/9/2014 12:12:00,40.7459,-73.9823,B02512
9/9/2014 12:15:00,40.7051,-73.9429,B02512
9/9/2014 12:16:00,40.74,-73.9864,B02512
9/9/2014 12:17:00,40.778,-73.9751,B02512
9/9/2014 12:18:00,40.7234,-73.9408,B02512
9/9/2014 12:20:00,40.7631,-73.9743,B02512
9/9/2014 12:20:00,40.7631,-73.9743,B02512
9/9/2014 12:20:00,40.7462,-73.9228,B02512
9/9/2014 12:23:00,40.7628,-73.9764,B02512
9/9/2014 12:24:00,40.7152,-74.0136,B02512
9/9/2014 12:25:00,40.7658,-73.9611,B02512
9/9/2014 12:26:00,40.7896,-73.9697,B02512
9/9/2014 12:28:00,40.7618,-73.9777,B02512
9/9/2014 12:30:00,40.7506,-73.9881,B02512
9/9/2014 12:31:00,40.7191,-74.0051,B02512
9/9/2014 12:32:00,40.7669,-73.9821,B02512
9/9/2014 12:33:00,40.7235,-74.0062,B02512
9/9/2014 12:33:00,40.7525,-74.0075,B02512
9/9/2014 12:36:00,40.7792,-73.955,B02512
9/9/2014 12:37:00,40.7686,-73.9696,B02512
9/9/2014 12:37:00,40.7577,-73.9893,B02512
9/9/2014 12:37:00,40.7518,-74.005,B02512
9/9/2014 12:38:00,40.7458,-74.0072,B02512
9/9/2014 12:38:00,40.77,-73.8646,B02512
9/9/2014 12:38:00,40.7173,-74.0076,B02512
9/9/2014 12:46:00,40.7646,-73.9957,B02512
9/9/2014 12:46:00,40.7606,-73.9764,B02512
