Date/Time,Lat,Lon,Base
9/8/2014 0:01:00,40.7602,-73.9949,B02512
9/8/2014 0:03:00,40.7597,-73.9961,B02512
9/8/2014 0:10:00,40.7452,-73.987,B02512
9/8/2014 0:18:00,40.6725,-73.9577,B02512
9/8/2014 0:19:00,40.7642,-73.9886,B02512
9/8/2014 0:21:00,40.7416,-74.0037,B02512
9/8/2014 0:22:00,40.756,-73.9872,B02512
9/8/2014 0:46:00,40.6607,-73.9939,B02512
9/8/2014 0:46:00,40.7549,-73.9845,B02512
9/8/2014 0:58:00,40.695,-73.953,B02512
9/8/2014 1:13:00,40.7458,-73.9996,B02512
9/8/2014 1:23:00,40.7292,-73.9989,B02512
9/8/2014 1:27:00,40.6447,-73.7823,B02512
9/8/2014 1:34:00,40.6879,-74.1828,B02512
9/8/2014 1:36:00,40.6448,-73.7818,B02512
9/8/2014 1:40:00,40.6447,-73.7821,B02512
9/8/2014 1:42:00,40.7396,-74.002,B02512
9/8/2014 2:16:00,40.7599,-73.9961,B02512
9/8/2014 2:22:00,40.7191,-74.005,B02512
9/8/2014 2:34:00,40.7788,-73.9781,B02512
9/8/2014 2:49:00,40.7395,-74.0018,B02512
9/8/2014 2:52:00,40.9965,-74.2291,B02512
9/8/2014 2:56:00,40.767,-73.9894,B02512
9/8/2014 2:58:00,40.7601,-73.98,B02512
9/8/2014 3:02:00,40.782,-73.9816,B02512
9/8/2014 3:04:00,40.7619,-73.9824,B02512
9/8/2014 3:04:00,40.6734,-73.9655,B02512
9/8/2014 3:05:00,40.7261,-73.9834,B02512
9/8/2014 3:12:00,40.7372,-73.9904,B02512
9/8/2014 3:12:00,40.7677,-73.983,B02512
9/8/2014 3:30:00,40.7147,-74.014,B02512
9/8/2014 3:30:00,40.7794,-73.9746,B02512
9/8/2014 3:32:00,40.7554,-73.9694,B02512
9/8/2014 3:37:00,40.7897,-73.9544,B02512
9/8/2014 3:38:00,40.7237,-74.0486,B02512
9/8/2014 3:38:00,40.7237,-74.0486,B02512
9/8/2014 3:38:00,40.7245,-73.987,B02512
9/8/2014 3:40:00,40.7253,-73.8395,B02512
9/8/2014 3:43:00,40.7628,-73.9628,B02512
9/8/2014 3:46:00,40.7748,-73.9843,B02512
9/8/2014 3:47:00,40.7735,-73.9576,B02512
9/8/2014 3:50:00,40.711,-74.0056,B02512
9/8/2014 3:50:00,40.7611,-74.0001,B02512
9/8/2014 4:00:00,40.7438,-74.0065,B02512
9/8/2014 4:04:00,40.7796,-73.976,B02512
9/8/2014 4:10:00,40.7255,-73.8566,B02512
9/8/2014 4:11:00,40.646,-73.7767,B02512
9/8/2014 4:15:00,40.7147,-74.036,B02512
9/8/2014 4:19:00,40.7127,-74.0393,B02512
9/8/2014 4:19:00,40.7127,-74.0393,B02512
9/8/2014 4:19:00,40.7246,-73.8997,B02512
9/8/2014 4:20:00,40.7269,-73.9855,B02512
9/8/2014 4:21:00,40.7713,-73.9882,B02512
9/8/2014 4:22:00,40.6852,-73.9704,B02512
9/8/2014 4:26:00,40.7734,-73.953,B02512
9/8/2014 4:27:00,40.7068,-74.0088,B02512
9/8/2014 4:30:00,40.7486,-73.9425,B02512
9/8/2014 4:40:00,40.8231,-73.9381,B02512
9/8/2014 4:42:00,40.8812,-74.3134,B02512
9/8/2014 4:44:00,40.7198,-74.0001,B02512
9/8/2014 4:47:00,40.6774,-73.9586,B02512
9/8/2014 4:47:00,40.7617,-73.9554,B02512
9/8/2014 4:53:00,40.6583,-73.6412,B02512
9/8/2014 4:53:00,40.7825,-73.9847,B02512
9/8/2014 4:57:00,40.7427,-73.9805,B02512
9/8/2014 4:57:00,40.7836,-73.9748,B02512
9/8/2014 5:07:00,40.7429,-73.9947,B02512
9/8/2014 5:07:00,40.7253,-73.9891,B02512
9/8/2014 5:08:00,40.7074,-74.0141,B02512
9/8/2014 5:17:00,40.783,-73.9754,B02512
9/8/2014 5:18:00,40.7173,-74.0406,B02512
9/8/2014 5:18:00,40.7173,-74.0406,B02512
9/8/2014 5:19:00,40.726,-73.9501,B02512
9/8/2014 5:20:00,40.7725,-73.9572,B02512
9/8/2014 5:25:00,40.7222,-73.9892,B02512
9/8/2014 5:26:00,40.728,-73.908,B02512
9/8/2014 5:29:00,40.7112,-73.9416,B02512
9/8/2014 5:30:00,40.7976,-73.9642,B02512
9/8/2014 5:31:00,40.6498,-73.9513,B02512
9/8/2014 5:32:00,40.8867,-73.9072,B02512
9/8/2014 5:33:00,40.774,-73.8714,B02512
9/8/2014 5:33:00,40.7755,-73.9901,B02512
9/8/2014 5:34:00,40.6448,-73.7814,B02512
9/8/2014 5:37:00,40.7638,-73.9637,B02512
9/8/2014 5:38:00,40.7651,-73.9162,B02512
9/8/2014 5:38:00,40.7201,-74.0106,B02512
9/8/2014 5:41:00,40.7276,-73.9855,B02512
9/8/2014 5:42:00,40.827,-73.9418,B02512
9/8/2014 5:43:00,40.7239,-74.0035,B02512
9/8/2014 5:43:00,40.7239,-74.0035,B02512
9/8/2014 5:44:00,40.7231,-74.0368,B02512
9/8/2014 5:46:00,40.7621,-73.9955,B02512
9/8/2014 5:48:00,40.7911,-73.9774,B02512
9/8/2014 5:49:00,40.732,-73.9962,B02512
9/8/2014 5:52:00,40.7633,-73.9099,B02512
9/8/2014 5:55:00,40.6756,-73.9761,B02512
9/8/2014 5:57:00,40.8258,-73.9529,B02512
9/8/2014 5:59:00,40.7193,-73.9965,B02512
9/8/2014 6:00:00,40.7564,-73.9975,B02512
9/8/2014 6:00:00,40.7573,-73.9754,B02512
9/8/2014 6:00:00,40.7573,-73.9754,B02512
9/8/2014 6:02:00,40.8169,-73.936,B02512
9/8/2014 6:02:00,40.7106,-73.9592,B02512
9/8/2014 6:03:00,40.7422,-73.9948,B02512
9/8/2014 6:05:00,40.7538,-74.0316,B02512
9/8/2014 6:05:00,40.7211,-74.0053,B02512
9/8/2014 6:07:00,40.7216,-74.0044,B02512
9/8/2014 6:08:00,40.7286,-73.9859,B02512
9/8/2014 6:14:00,40.7352,-73.9921,B02512
