Date/Time,Lat,Lon,Base
9/21/2014 0:02:00,40.767,-73.9125,B02512
9/21/2014 0:02:00,40.7476,-73.9785,B02512
9/21/2014 0:02:00,40.721,-73.9937,B02512
9/21/2014 0:03:00,40.7664,-73.9937,B02512
9/21/2014 0:04:00,41.0292,-73.765,B02512
9/21/2014 0:04:00,40.7287,-73.899,B02512
9/21/2014 0:05:00,40.745,-74.0017,B02512
9/21/2014 0:05:00,40.7595,-73.9723,B02512
9/21/2014 0:06:00,40.735,-73.99,B02512
9/21/2014 0:07:00,40.7341,-73.9996,B02512
9/21/2014 0:08:00,40.7232,-73.993,B02512
9/21/2014 0:08:00,40.7415,-74.0081,B02512
9/21/2014 0:09:00,40.732,-73.4458,B02512
9/21/2014 0:11:00,40.7808,-73.9727,B02512
9/21/2014 0:12:00,40.7372,-73.9969,B02512
9/21/2014 0:12:00,40.7296,-73.9902,B02512
9/21/2014 0:13:00,40.731,-74.0013,B02512
9/21/2014 0:13:00,40.7571,-73.9671,B02512
9/21/2014 0:14:00,40.7302,-74.0049,B02512
9/21/2014 0:15:00,40.7415,-73.9934,B02512
9/21/2014 0:16:00,40.7279,-73.9911,B02512
9/21/2014 0:17:00,40.761,-73.9864,B02512
9/21/2014 0:18:00,40.743,-73.991,B02512
9/21/2014 0:18:00,40.7264,-74.0022,B02512
9/21/2014 0:18:00,40.7616,-73.9234,B02512
9/21/2014 0:19:00,40.7243,-73.9928,B02512
9/21/2014 0:19:00,40.7237,-73.9881,B02512
9/21/2014 0:19:00,40.7252,-73.9931,B02512
9/21/2014 0:20:00,40.8289,-73.9488,B02512
9/21/2014 0:21:00,40.7151,-74.0062,B02512
9/21/2014 0:22:00,40.7245,-73.9876,B02512
9/21/2014 0:23:00,40.7112,-73.9478,B02512
9/21/2014 0:24:00,40.7653,-73.9613,B02512
9/21/2014 0:26:00,40.751,-74.0056,B02512
9/21/2014 0:27:00,40.7421,-73.9907,B02512
9/21/2014 0:32:00,40.7554,-73.9253,B02512
9/21/2014 0:32:00,40.7272,-73.9937,B02512
9/21/2014 0:32:00,40.7412,-74.0014,B02512
9/21/2014 0:36:00,40.7123,-74.0088,B02512
9/21/2014 0:39:00,40.7251,-73.9813,B02512
9/21/2014 0:41:00,40.7422,-74.0042,B02512
9/21/2014 0:41:00,40.7713,-73.9597,B02512
9/21/2014 0:42:00,40.7244,-73.9934,B02512
9/21/2014 0:42:00,40.7019,-73.9133,B02512
9/21/2014 0:42:00,40.7222,-73.9972,B02512
9/21/2014 0:43:00,40.7265,-73.9921,B02512
9/21/2014 0:43:00,40.7384,-74.0096,B02512
9/21/2014 0:43:00,40.7257,-73.9839,B02512
9/21/2014 0:43:00,40.7403,-74.0058,B02512
9/21/2014 0:45:00,40.7502,-74.0044,B02512
9/21/2014 0:47:00,40.7267,-73.9958,B02512
9/21/2014 0:47:00,40.7228,-73.9884,B02512
9/21/2014 0:49:00,40.7216,-73.9978,B02512
9/21/2014 0:50:00,40.7379,-74.0082,B02512
9/21/2014 0:53:00,40.7423,-74.0043,B02512
9/21/2014 0:53:00,40.6793,-73.9819,B02512
9/21/2014 0:56:00,40.7505,-73.979,B02512
9/21/2014 0:57:00,40.7394,-74.0018,B02512
9/21/2014 0:58:00,40.7408,-74.007,B02512
9/21/2014 0:58:00,40.7192,-73.9936,B02512
9/21/2014 0:59:00,40.7599,-73.8316,B02512
9/21/2014 1:01:00,40.7243,-73.9924,B02512
9/21/2014 1:04:00,40.7629,-73.97,B02512
9/21/2014 1:04:00,40.7437,-73.9995,B02512
9/21/2014 1:05:00,40.8407,-74.208,B02512
9/21/2014 1:05:00,40.739,-73.9853,B02512
9/21/2014 1:06:00,40.7421,-74.0057,B02512
9/21/2014 1:10:00,40.719,-73.9902,B02512
9/21/2014 1:12:00,40.7423,-74.0025,B02512
9/21/2014 1:13:00,40.7256,-73.9841,B02512
9/21/2014 1:14:00,40.7329,-73.9977,B02512
9/21/2014 1:15:00,40.7331,-73.9948,B02512
9/21/2014 1:15:00,40.7395,-74.002,B02512
9/21/2014 1:15:00,40.7638,-73.7719,B02512
9/21/2014 1:18:00,40.7226,-73.9594,B02512
9/21/2014 1:20:00,40.7412,-74.0074,B02512
9/21/2014 1:21:00,40.725,-73.9875,B02512
9/21/2014 1:22:00,40.723,-73.9859,B02512
9/21/2014 1:23:00,40.7633,-73.9811,B02512
9/21/2014 1:25:00,40.7216,-73.9582,B02512
9/21/2014 1:25:00,40.7209,-73.9959,B02512
9/21/2014 1:25:00,40.7271,-73.992,B02512
9/21/2014 1:27:00,40.7774,-73.9791,B02512
9/21/2014 1:30:00,40.7341,-73.9998,B02512
9/21/2014 1:32:00,40.7443,-74.0002,B02512
9/21/2014 1:33:00,40.7351,-74.1646,B02512
9/21/2014 1:34:00,40.7395,-74.008,B02512
9/21/2014 1:36:00,40.7225,-73.9872,B02512
9/21/2014 1:36:00,40.7394,-74.0068,B02512
9/21/2014 1:39:00,40.7441,-73.9835,B02512
9/21/2014 1:40:00,40.7292,-73.9507,B02512
9/21/2014 1:40:00,40.7212,-73.9883,B02512
9/21/2014 1:44:00,40.7199,-73.9886,B02512
9/21/2014 1:45:00,40.7426,-74.0042,B02512
9/21/2014 1:45:00,40.5867,-74.1929,B02512
9/21/2014 1:46:00,40.7592,-73.9166,B02512
9/21/2014 1:46:00,40.7259,-73.9837,B02512
9/21/2014 1:47:00,40.7208,-74.0005,B02512
9/21/2014 1:50:00,40.7174,-73.9482,B02512
9/21/2014 1:52:00,40.7371,-73.9906,B02512
9/21/2014 1:55:00,40.7494,-73.9832,B02512
9/21/2014 1:55:00,40.7397,-74.0053,B02512
9/21/2014 1:56:00,40.7692,-73.8868,B02512
9/21/2014 1:57:00,40.7451,-73.9801,B02512
9/21/2014 1:57:00,40.7451,-73.9801,B02512
9/21/2014 1:59:00,40.74,-74.0057,B02512
9/21/2014 2:02:00,40.7433,-74.0075,B02512
9/21/2014 2:02:00,40.7443,-74.0067,B02512
9/21/2014 2:04:00,40.7422,-74.0043,B02512
9/21/2014 2:04:00,40.7213,-73.9887,B02512
9/21/2014 2:10:00,40.7594,-73.9723,B02512
9/21/2014 2:17:00,40.7261,-73.9919,B02512
9/21/2014 2:24:00,40.7209,-73.9878,B02512
9/21/2014 2:26:00,40.7422,-74.0041,B02512
9/21/2014 2:26:00,40.7264,-74.0089,B02512
9/21/2014 2:28:00,40.7521,-73.9833,B02512
9/21/2014 2:30:00,40.7577,-73.9674,B02512
9/21/2014 2:39:00,40.7611,-73.9091,B02512
9/21/2014 2:42:00,40.6807,-73.9769,B02512
9/21/2014 2:50:00,40.7405,-74.0076,B02512
9/21/2014 2:51:00,40.7482,-73.9965,B02512
9/21/2014 2:58:00,40.742,-74.0039,B02512
9/21/2014 3:00:00,40.8663,-73.9278,B02512
9/21/2014 3:06:00,40.7174,-73.9939,B02512
9/21/2014 3:08:00,40.724,-73.9789,B02512
9/21/2014 3:39:00,40.725,-74.0026,B02512
9/21/2014 3:45:00,40.7422,-74.0037,B02512
9/21/2014 3:49:00,40.646,-73.7767,B02512
